,index,property_id,price,bed_no,address,property_type,listed_time,agent,first_station,second_station
4275,53,49451859,1795000.0,4.0,"Wolsey Rd, Islington N1",house,2018-10-23 00:00:00,"Kapytal - Resales, EC1V",Dalston Kingsland,Canonbury
4276,221,49106045,1795000.0,3.0,"Hoxton Street, London N1",flat,2018-09-20 00:00:00,"The Modern House, SE1",Hoxton,Old Street
4277,304,48914094,1790000.0,3.0,"Lewis Cubitt Walk, Kings Cross N1C",flat,2018-09-03 00:00:00,"Kay &amp; Co - Kings Cross, N1C",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4278,247,49029033,1750000.0,3.0,"Lambert Street, London N1",house,2018-09-13 00:00:00,"Hamptons International - Islington Sales, N1",Caledonian Road & Barnsbury,Highbury & Islington
4279,530,47806631,1750000.0,4.0,"Balls Pond Road, London N1",house,2018-05-30 00:00:00,"Century 21 - Islington, N1",Dalston Junction,Dalston Kingsland
4280,296,48926763,1720000.0,3.0,"Lewis Cubitt Walk, Kings Cross N1C",flat,2018-09-04 00:00:00,"Kay &amp; Co - Kings Cross, N1C",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4281,672,47617144,1700000.0,2.0,"Rufus Street, Shoreditch N1",flat,2018-02-22 00:00:00,"Urban Spaces Sales, EC1M",Old Street,Old Street
4282,532,47802971,170000.0,1.0,"Cropley Street, Islington N1",flat,2018-05-30 00:00:00,"Currell - New Homes, E9",Old Street,Old Street
4283,10,49529901,1685000.0,3.0,"Lewis Cubbitt Walk, Kings Cross N1C",flat,2018-10-31 00:00:00,"Kay &amp; Co - Kings Cross, N1C",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4284,518,47874074,1675000.0,3.0,"Onyx Apartments, King's Cross, London N1C",flat,2018-06-05 00:00:00,"Colliers International New Homes, East, EC2V",London Kings Cross & St Pancras International,Mornington Crescent
4285,208,49132184,1657000.0,2.0,"Kings Cross Quarter N1, London,",flat,2018-09-24 00:00:00,"JLL - New Homes, W1B",London Kings Cross & St Pancras International,King's Cross St. Pancras
4286,11,49529900,1650000.0,3.0,"Lewis Cubbitt Walk, Kings Cross N1C",flat,2018-10-31 00:00:00,"Kay &amp; Co - Kings Cross, N1C",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4287,782,43605317,1650000.0,3.0,"Arthouse, York Way, London N1",flat,2017-04-21 00:00:00,"Property Inside London, NW7",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4288,732,45500046,1650000.0,3.0,"Stamford Road, London, London N1",house,2017-11-06 00:00:00,"Tepilo, EC3R",Dalston Junction,Haggerston
4289,818,38188689,1650000.0,4.0,"Spencer Place, Islington, Canonbury, London N1",house,2015-09-22 00:00:00,"Jeffrey Nicholas, N1",Essex Road,Highbury & Islington
4290,16,49513839,1650000.0,2.0,"Tapestry Apartments, 1 Canal Reach N1C",flat,2018-10-30 00:00:00,"Kay &amp; Co - Kings Cross, N1C",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4291,452,48237336,1650000.0,4.0,"Northchurch Road, Islington, London N1",house,2018-07-04 00:00:00,"Chestertons - Islington, N1",Essex Road,Canonbury
4292,303,48915241,1650000.0,3.0,"Canonbury Square, London N1",house,2018-09-03 00:00:00,"Hamptons International - Islington Sales, N1",Essex Road,Highbury & Islington
4293,645,46946497,1649500.0,2.0,"Pentonville Road, Kings Cross N1",flat,2018-03-15 00:00:00,"Fraser Bond, W1F",London Kings Cross & St Pancras International,King's Cross St. Pancras
4294,792,45794377,1600000.0,,"Caledonian Road, London N1",house,2017-02-09 00:00:00,"Harris Brown, N1",Caledonian Road & Barnsbury,London Kings Cross & St Pancras International
4295,723,45674076,1600000.0,3.0,"Arts House, York Way, Kings Cross, London N1C",flat,2017-11-25 00:00:00,"Relocate Me, N1",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4296,666,46753607,1600000.0,,"Caledonian Rd, Islington N1",flat,2018-02-27 00:00:00,"Cool Cribs Estate Agents, London, NW6",Caledonian Road & Barnsbury,Caledonian Road
4297,727,45628979,1600000.0,2.0,"Arts House, London N1C",house,2017-11-20 00:00:00,"Relocate Me, N1",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4298,811,40279094,1599999.0,3.0,"Arthouse, York Way, King's Cross N1C",flat,2016-04-29 00:00:00,"Chase Evans City &amp; Aldgate, E1",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4299,658,46848304,1590000.0,3.0,"Arthouse, York Way, London N1",flat,2018-03-07 00:00:00,"Property Inside London, NW7",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4300,642,47728047,1585000.0,2.0,"King's Cross Quarter, King's Cross, London N1",flat,2018-03-17 00:00:00,"Colliers International New Homes, West, W1U",London Kings Cross & St Pancras International,King's Cross St. Pancras
4301,305,48914093,1580000.0,3.0,"Lewis Cubitt Walk, Kings Cross N1C",flat,2018-09-03 00:00:00,"Kay &amp; Co - Kings Cross, N1C",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4302,118,49302085,1550000.0,2.0,"Brooksby Street, London N1",house,2018-10-09 00:00:00,"Dexters - Islington, N1",Caledonian Road & Barnsbury,Highbury & Islington
4303,599,47229492,1549950.0,2.0,"Pentonville Road, London N1",flat,2018-04-11 00:00:00,"Cooper Saqs, N7",London Kings Cross & St Pancras International,King's Cross St. Pancras
4304,481,48153018,1500000.0,4.0,"Linton Street, Islington, London N1",house,2018-06-27 00:00:00,"Chestertons - Islington, N1",Essex Road,Angel
4305,594,47243518,1500000.0,2.0,"Plimsoll Building, 1 Handyside Street, Kings Cross, London N1C",flat,2018-04-12 00:00:00,"Garton Jones - Pimlico &amp; Chelsea, SW1W",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4306,15,44817480,1500000.0,3.0,"Colebrooke Row, Islington N1",house,2018-10-30 00:00:00,"Foxtons - Islington, N1",Angel,Essex Road
4307,196,49164258,1500000.0,2.0,"Ufton Road, London N1",house,2018-09-26 00:00:00,"Purplebricks, Head Office, B90",Dalston Junction,Haggerston
4308,201,49154198,1500000.0,3.0,"St Paul Street, Islington, London N1",house,2018-09-25 00:00:00,"Chestertons - Islington, N1",Essex Road,Angel
4309,251,45805553,1500000.0,4.0,"Colebrooke Row, London N1",house,2018-09-13 00:00:00,"Hotblack Desiato, N1",Angel,Essex Road
4310,795,38808193,150000.0,1.0,"New Wharf Road, London N1",house,2017-01-24 00:00:00,"riverhomes, Central London office, SE1",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4311,706,46177046,1499950.0,2.0,"King's Cross Quarter, London N1",flat,2018-01-10 00:00:00,"Just Us Global, E1W",London Kings Cross & St Pancras International,King's Cross St. Pancras
4312,94,49343260,1495000.0,2.0,"Colebrooke Row, London N1",house,2018-10-12 00:00:00,"Stirling Ackroyd - Clerkenwell, EC1M",Angel,Essex Road
4313,236,49063363,1495000.0,2.0,"Bewdley Street, Islington, London N1",house,2018-09-17 00:00:00,"Frank Harris &amp; Co., WC1B",Caledonian Road & Barnsbury,Highbury & Islington
4314,751,45062224,1495000.0,2.0,"New Wharf Road, King's Cross N1",flat,2017-09-21 00:00:00,"Foxtons - Islington, N1",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4315,77,49382411,1495000.0,2.0,"Ice Wharf, New Wharf Road, Kings Cross, London N1",flat,2018-10-17 00:00:00,"Goldschmidt &amp; Howland - Camden, NW1",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4316,59,49439421,1490000.0,2.0,"Ice Wharf, New Wharf Road, Kings Cross N1",flat,2018-10-22 00:00:00,"Chase Apartments, NW3",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4317,752,45045809,1490000.0,2.0,"Ice Wharf, London N1",flat,2017-09-20 00:00:00,"Hanover, NW8",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4318,426,48393433,1480000.0,2.0,"Pentonville Rd, Pentonville N1",flat,2018-07-16 00:00:00,"Greater London Properties, WC1H",London Kings Cross & St Pancras International,King's Cross St. Pancras
4319,425,48393431,1480000.0,2.0,"Pentonville Rd, Pentonville N1",flat,2018-07-16 00:00:00,"Greater London Properties, WC1H",London Kings Cross & St Pancras International,King's Cross St. Pancras
4320,557,47631925,1475000.0,3.0,"Remington Street, Angel N1",house,2018-05-15 00:00:00,"Foxtons - Islington, N1",Angel,Old Street
4321,641,47728048,1463000.0,2.0,"King's Cross Quarter, King's Cross, London N1",flat,2018-03-17 00:00:00,"Colliers International New Homes, West, W1U",London Kings Cross & St Pancras International,King's Cross St. Pancras
4322,209,49131447,1463000.0,2.0,"Kings Cross Quarter N1, London,",flat,2018-09-24 00:00:00,"JLL - New Homes, W1B",London Kings Cross & St Pancras International,King's Cross St. Pancras
4323,144,49251714,1450000.0,4.0,"Ardleigh Rd, De Beauvoir N1",house,2018-10-04 00:00:00,"Currell - Hackney, E8",Dalston Junction,Haggerston
4324,608,47207456,1450000.0,2.0,"King's Cross, King's Cross N1C",flat,2018-04-09 00:00:00,"Foxtons - Camden, NW1",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4325,376,48640833,1450000.0,2.0,"King's Cross Quarter, London N1",flat,2018-08-06 00:00:00,"Colliers International New Homes, West, W1U",London Kings Cross & St Pancras International,King's Cross St. Pancras
4326,206,49136983,1424413.0,2.0,"Kings Cross Quarter N1, London,",flat,2018-09-24 00:00:00,"JLL - New Homes, W1B",London Kings Cross & St Pancras International,King's Cross St. Pancras
4327,533,47802674,1400000.0,4.0,"Caledonian Road, London N1",house,2018-05-30 00:00:00,"Dexters - Islington, N1",Caledonian Road & Barnsbury,Caledonian Road
4328,364,36494452,1400000.0,2.0,"Tapestry Building, Kings Cross, London N1C",flat,2018-08-10 00:00:00,"Relocate Me, N1",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4329,446,45516239,1400000.0,3.0,"Southgate Road, London N1",house,2018-07-06 00:00:00,"Hamptons International - Islington Sales, N1",Dalston Junction,Dalston Kingsland
4330,395,48497501,1400000.0,6.0,"Downham Road, London N1",house,2018-07-24 00:00:00,"Hotblack Desiato, N1",Essex Road,Haggerston
4331,359,48731086,1399950.0,2.0,"King's Cross Quarter, London N1",flat,2018-08-14 00:00:00,"Just Us Global, E1W",London Kings Cross & St Pancras International,King's Cross St. Pancras
4332,184,49183984,1399950.0,2.0,"Ufton Road, Islington N1",house,2018-09-28 00:00:00,"Currell - Hackney, E8",Haggerston,Dalston Junction
4333,113,49312809,1395000.0,3.0,"Downham Road, De Beauvoir Town N1",house,2018-10-10 00:00:00,"Foxtons - New Homes North East, N1",Haggerston,Dalston Junction
4334,643,47728049,1380000.0,2.0,"King's Cross Quarter, King's Cross, London N1",flat,2018-03-17 00:00:00,"Colliers International New Homes, West, W1U",London Kings Cross & St Pancras International,King's Cross St. Pancras
4335,169,49210257,1380000.0,2.0,"Pentonville Road, London N1",flat,2018-10-01 00:00:00,"Yooodle, ",London Kings Cross & St Pancras International,King's Cross St. Pancras
4336,563,47597686,1375000.0,3.0,"Balls Pond Road, Islington, London N1",house,2018-05-11 00:00:00,"Chestertons - Islington, N1",Dalston Junction,Dalston Kingsland
4337,520,47873143,1360000.0,2.0,"Onyx Apartments, King's Cross, London N1C",flat,2018-06-05 00:00:00,"Colliers International New Homes, East, EC2V",London Kings Cross & St Pancras International,Mornington Crescent
4338,556,47667313,1350000.0,2.0,"Barnsbury Road, London N1",house,2018-05-17 00:00:00,"Cluttons - Islington, N1",Angel,Caledonian Road & Barnsbury
4339,442,48285876,1350000.0,3.0,"Shepherdess Walk, London N1",flat,2018-07-08 00:00:00,"Emoov National, EC3A",Old Street,Old Street
4340,295,48928224,1350000.0,3.0,"Lawford Road, London N1",house,2018-09-04 00:00:00,"Hamptons International - Islington Sales, N1",Haggerston,Dalston Junction
4341,229,49093491,1350000.0,3.0,"Shepherdess Walk, London N1",flat,2018-09-19 00:00:00,"Marsh &amp; Parsons - Islington, N1",Old Street,Old Street
4342,332,48813193,1350000.0,3.0,"Islington, London N1",house,2018-08-23 00:00:00,"Purplebricks, Head Office, B90",Angel,Caledonian Road & Barnsbury
4343,57,49441764,1350000.0,5.0,"Ardleigh Road, De Beauvoir Town, London N1",house,2018-10-22 00:00:00,"Auction House London, NW3",Dalston Junction,Dalston Kingsland
4344,204,49141960,1350000.0,,"Kings Cross Quarter, London N1",house,2018-09-24 00:00:00,"UK Sotheby's International Realty - London, SW1W",London Kings Cross & St Pancras International,King's Cross St. Pancras
4345,445,48277273,135000.0,1.0,"Wenlock Basin, Wharf Road, Islington N1",house,2018-07-06 00:00:00,"riverhomes, Central London office, SE1",Angel,Old Street
4346,646,46928456,135000.0,1.0,"Wenlock Basin, Islington N1",house,2018-03-14 00:00:00,"RE/MAX Right Step, E4",Angel,Old Street
4347,600,47229190,1349950.0,2.0,"Pentonville Road, London N1",flat,2018-04-11 00:00:00,"Cooper Saqs, N7",London Kings Cross & St Pancras International,King's Cross St. Pancras
4348,126,46588182,1325000.0,3.0,"Harecourt Road, London N1",house,2018-10-08 00:00:00,"YOPA, SW1A",Canonbury,Highbury & Islington
4349,631,47728075,1310000.0,2.0,"Onyx Apartments, King's Cross, London N1C",flat,2018-03-24 00:00:00,"Colliers International New Homes, East, EC2V",London Kings Cross & St Pancras International,Mornington Crescent
4350,312,48893914,1300000.0,3.0,"Hoffman Square, Chart Street, London N1",flat,2018-08-31 00:00:00,"Stirling Ackroyd - Shoreditch, EC2A",Old Street,Old Street
4351,725,45658987,1300000.0,2.0,"Arthouse, Kings Cross, London N1C",flat,2017-11-23 00:00:00,"Relocate Me, N1",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4352,633,47042906,1300000.0,2.0,"Graham Street, London N1",flat,2018-03-23 00:00:00,"Winkworth - Islington, N1",Angel,Old Street
4353,634,47544454,1300000.0,2.0,"Graham Street, London N1",flat,2018-03-23 00:00:00,"Winkworth - Clerkenwell &amp; City, EC1M",Angel,Old Street
4354,699,46287466,130000.0,,"St. Pauls Road, London N1",house,2018-01-19 00:00:00,"Century 21 - Islington, N1",Highbury & Islington,Highbury & Islington
4355,729,45759767,1299950.0,2.0,"B07-2 Kings Cross Quarter, 130-154 Pentonville Road, London N1",flat,2017-11-17 00:00:00,"Just Us Global, E1W",London Kings Cross & St Pancras International,King's Cross St. Pancras
4356,519,47873506,1295000.0,3.0,"Onyx Apartments, King's Cross, London N1C",flat,2018-06-05 00:00:00,"Colliers International New Homes, East, EC2V",London Kings Cross & St Pancras International,Mornington Crescent
4357,146,49246920,1295000.0,2.0,"Graham Street, London N1",flat,2018-10-04 00:00:00,"Next Move - Islington, N1",Angel,Essex Road
4358,145,49247238,1295000.0,2.0,"Graham Street, London N1",flat,2018-10-04 00:00:00,"Aspire Estates, N1",Angel,Essex Road
4359,665,46756804,1275000.0,2.0,"Plimsoll Building, Handyside Street, Kings Cross N1C",flat,2018-02-27 00:00:00,"Chase Apartments, NW3",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4360,408,48453941,1260000.0,3.0,"New North Road, Hoxton N1",house,2018-07-20 00:00:00,"Countryside - Dash Hoxton, N1",Old Street,Old Street
4361,245,49032131,1250000.0,3.0,"Wenlock Road, London N1",flat,2018-09-13 00:00:00,"Hurford Salvi Carr - Islington &amp; Shoreditch, N1",Old Street,Old Street
4362,149,49243186,1250000.0,3.0,"Wenlock Road, Islington N1",flat,2018-10-04 00:00:00,"Foxtons - Islington, N1",Old Street,Old Street
4363,566,47568521,1250000.0,2.0,"The Atlas, East Road, Hoxton, Shoreditch, Old Street N1",flat,2018-05-10 00:00:00,"Soames, SW3",Old Street,Old Street
4364,351,48759411,1250000.0,3.0,"Florence Street, London N1",flat,2018-08-17 00:00:00,"Hamptons International - Islington Sales, N1",Essex Road,Highbury & Islington
4365,650,46898800,1250000.0,2.0,"Flat 2, White Horse Yard, Liverpool Road N1",flat,2018-03-12 00:00:00,"Noble House Estates, N1",Angel,Essex Road
4366,710,46146893,1240000.0,2.0,"City Road, Islington, London N1",flat,2018-01-06 00:00:00,"Victorstone Property Consultants, EC1V",Old Street,Old Street
4367,0,49546138,1225000.0,2.0,"1 Handyside St, Kings Cross, London N1C",flat,2018-11-01 00:00:00,"LRC - London and Surrey Sales and Lettings agency, W1J",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4368,440,48289506,1200000.0,2.0,"Islington Square, Islington Square N1",flat,2018-07-09 00:00:00,"Fraser &amp; Co - New Homes, W2",Angel,Essex Road
4369,433,49388058,1200000.0,3.0,"Essex Road, Angel, Islington N1",house,2018-07-13 00:00:00,"Ellis &amp; Co - Islington, N1",Essex Road,Angel
4370,516,47890897,1200000.0,5.0,"Newington Green Road, London N1",house,2018-06-06 00:00:00,"M&amp;M Property, N1",Canonbury,Dalston Kingsland
4371,385,48610577,1200000.0,2.0,"Arlington Avenue, London N1",house,2018-08-02 00:00:00,"Dexters - Islington, N1",Essex Road,Haggerston
4372,345,48778025,1200000.0,3.0,"Queen Margaret's Grove, Canonbury N1",house,2018-08-20 00:00:00,"Currell - Islington, N1",Dalston Kingsland,Dalston Junction
4373,768,45951491,1200000.0,2.0,"Upper Street, London N1",flat,2017-07-20 00:00:00,"Westminster Estates, SW1P",Essex Road,Angel
4374,491,48064061,1200000.0,3.0,"Essex Road, London N1",house,2018-06-20 00:00:00,"Austin Homes, N1",Essex Road,Angel
4375,589,49388045,1200000.0,2.0,"Liverpool Road, Islington N1",flat,2018-04-17 00:00:00,"Ellis &amp; Co - Islington, N1",Highbury & Islington,Highbury & Islington
4376,587,47345282,1200000.0,3.0,"Essex Road, Islington N1",house,2018-04-20 00:00:00,"Currell - Islington, N1",Essex Road,Angel
4377,463,48182362,1200000.0,2.0,"Arlington Avenue, London N1",house,2018-06-29 00:00:00,"Hamptons International - Islington Sales, N1",Essex Road,Hoxton
4378,367,48677427,1199900.0,2.0,"Wilton Square, London N1",house,2018-08-09 00:00:00,"Dexters - Islington, N1",Essex Road,Haggerston
4379,561,47599301,1195000.0,3.0,"Huntingdon Street, London N1",flat,2018-05-11 00:00:00,"Hamptons International - Islington Sales, N1",Caledonian Road & Barnsbury,Caledonian Road
4380,578,47416539,1195000.0,2.0,"S5-03 Plimsoll Building, 1 Handyside Street, London N1C",flat,2018-04-26 00:00:00,"Just Us Global, E1W",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4381,560,47614420,1195000.0,2.0,"1 Handyside Street, London N1C",flat,2018-05-14 00:00:00,"Cooper Saqs, N7",London Kings Cross & St Pancras International,London Kings Cross & St Pancras International
4382,697,49388020,1175020.0,4.0,"Cobble Mews, 57 Islington Park Street, Islington N1",house,2018-01-24 00:00:00,"Ellis &amp; Co - Islington, N1",Highbury & Islington,Highbury & Islington
